,video_path,frame_idx,cord_1_x,cord_1_y,cord_2_x,cord_2_y,cord_3_x,cord_3_y
26076,games\6\6_29.mp4,150,558,340,568,348,0,0
26077,games\6\6_29.mp4,151,568,348,0,0,0,0
26078,games\6\6_29.mp4,152,0,0,0,0,0,0
26079,games\6\6_29.mp4,153,0,0,0,0,0,0
26080,games\6\6_29.mp4,154,0,0,0,0,583,314
26081,games\6\6_29.mp4,155,0,0,583,314,581,300
26082,games\6\6_29.mp4,156,583,314,581,300,582,281
26083,games\6\6_29.mp4,157,581,300,582,281,580,264
26084,games\6\6_29.mp4,158,582,281,580,264,577,253
26085,games\6\6_29.mp4,159,580,264,577,253,576,236
26086,games\6\6_29.mp4,160,577,253,576,236,576,223
26087,games\6\6_29.mp4,161,576,236,576,223,572,196
26088,games\6\6_29.mp4,162,576,223,572,196,574,184
26089,games\6\6_29.mp4,163,572,196,574,184,569,169
26090,games\6\6_29.mp4,164,574,184,569,169,569,156
26091,games\6\6_29.mp4,165,569,169,569,156,569,148
26092,games\6\6_29.mp4,166,569,156,569,148,566,148
26093,games\6\6_29.mp4,167,569,148,566,148,567,135
26094,games\6\6_29.mp4,168,566,148,567,135,567,127
26095,games\6\6_29.mp4,169,567,135,567,127,566,117
26096,games\6\6_29.mp4,170,567,127,566,117,567,111
26097,games\6\6_29.mp4,171,566,117,567,111,562,102
26098,games\6\6_29.mp4,172,567,111,562,102,563,97
26099,games\6\6_29.mp4,173,562,102,563,97,561,85
26100,games\6\6_29.mp4,174,563,97,561,85,563,80
26101,games\6\6_29.mp4,175,561,85,563,80,559,75
26102,games\6\6_29.mp4,176,563,80,559,75,559,72
26103,games\6\6_29.mp4,177,559,75,559,72,557,65
26104,games\6\6_29.mp4,178,559,72,557,65,558,64
26105,games\6\6_29.mp4,179,557,65,558,64,558,58
26106,games\6\6_29.mp4,180,558,64,558,58,554,53
26107,games\6\6_29.mp4,181,558,58,554,53,0,0
26108,games\6\6_29.mp4,182,554,53,0,0,0,0
26109,games\6\6_29.mp4,183,0,0,0,0,0,0
26110,games\6\6_29.mp4,184,0,0,0,0,0,0
26111,games\6\6_29.mp4,185,0,0,0,0,0,0
26112,games\6\6_29.mp4,186,0,0,0,0,0,0
26113,games\6\6_29.mp4,187,0,0,0,0,0,0
26114,games\6\6_29.mp4,188,0,0,0,0,548,51
26115,games\6\6_29.mp4,189,0,0,548,51,546,53
26116,games\6\6_29.mp4,190,548,51,546,53,546,59
26117,games\6\6_29.mp4,191,546,53,546,59,545,61
26118,games\6\6_29.mp4,192,546,59,545,61,545,67
26119,games\6\6_29.mp4,193,545,61,545,67,543,69
26120,games\6\6_29.mp4,194,545,67,543,69,540,74
26121,games\6\6_29.mp4,195,543,69,540,74,542,80
26122,games\6\6_29.mp4,196,540,74,542,80,541,87
26123,games\6\6_29.mp4,197,542,80,541,87,540,95
26124,games\6\6_29.mp4,198,541,87,540,95,537,112
26125,games\6\6_29.mp4,199,540,95,537,112,537,121
26126,games\6\6_29.mp4,200,537,112,537,121,535,131
26127,games\6\6_29.mp4,201,537,121,535,131,533,140
26128,games\6\6_29.mp4,202,535,131,533,140,533,147
26129,games\6\6_29.mp4,203,533,140,533,147,533,162
26130,games\6\6_29.mp4,204,533,147,533,162,534,163
26131,games\6\6_29.mp4,205,533,162,534,163,533,172
26132,games\6\6_29.mp4,206,534,163,533,172,530,185
26133,games\6\6_29.mp4,207,533,172,530,185,530,199
26134,games\6\6_29.mp4,208,530,185,530,199,529,212
26135,games\6\6_29.mp4,209,530,199,529,212,528,226
26136,games\6\6_29.mp4,210,529,212,528,226,526,241
26137,games\6\6_29.mp4,211,528,226,526,241,525,256
26138,games\6\6_29.mp4,212,526,241,525,256,525,271
26139,games\6\6_29.mp4,213,525,256,525,271,523,280
26140,games\6\6_29.mp4,214,525,271,523,280,520,303
26141,games\6\6_29.mp4,215,523,280,520,303,520,322
26142,games\6\6_29.mp4,216,520,303,520,322,525,316
26143,games\6\6_29.mp4,217,520,322,525,316,537,296
26144,games\6\6_29.mp4,218,525,316,537,296,550,277
26145,games\6\6_29.mp4,219,537,296,550,277,560,267
26146,games\6\6_29.mp4,220,550,277,560,267,569,255
26147,games\6\6_29.mp4,221,560,267,569,255,578,242
26148,games\6\6_29.mp4,222,569,255,578,242,585,237
26149,games\6\6_29.mp4,223,578,242,585,237,585,236
26150,games\6\6_29.mp4,224,585,237,585,236,595,226
26151,games\6\6_29.mp4,225,585,236,595,226,603,218
26152,games\6\6_29.mp4,226,595,226,603,218,614,209
26153,games\6\6_29.mp4,227,603,218,614,209,622,202
26154,games\6\6_29.mp4,228,614,209,622,202,632,193
26155,games\6\6_29.mp4,229,622,202,632,193,640,188
26156,games\6\6_29.mp4,230,632,193,640,188,648,183
26157,games\6\6_29.mp4,231,640,188,648,183,656,177
26158,games\6\6_29.mp4,232,648,183,656,177,667,176
26159,games\6\6_29.mp4,233,656,177,667,176,676,169
26160,games\6\6_29.mp4,234,667,176,676,169,687,165
26161,games\6\6_29.mp4,235,676,169,687,165,693,165
26162,games\6\6_29.mp4,236,687,165,693,165,712,162
26163,games\6\6_29.mp4,237,693,165,712,162,720,160
26164,games\6\6_29.mp4,238,712,162,720,160,729,163
26165,games\6\6_29.mp4,239,720,160,729,163,736,160
26166,games\6\6_29.mp4,240,729,163,736,160,748,164
26167,games\6\6_29.mp4,241,736,160,748,164,759,167
26168,games\6\6_29.mp4,242,748,164,759,167,757,168
26169,games\6\6_29.mp4,243,759,167,757,168,766,170
26170,games\6\6_29.mp4,244,757,168,766,170,774,173
26171,games\6\6_29.mp4,245,766,170,774,173,783,181
26172,games\6\6_29.mp4,246,774,173,783,181,793,186
26173,games\6\6_29.mp4,247,783,181,793,186,804,192
26174,games\6\6_29.mp4,248,793,186,804,192,812,199
26175,games\6\6_29.mp4,249,804,192,812,199,821,208
26176,games\6\6_29.mp4,250,812,199,821,208,830,214
26177,games\6\6_29.mp4,251,821,208,830,214,841,225
26178,games\6\6_29.mp4,252,830,214,841,225,846,235
26179,games\6\6_29.mp4,253,841,225,846,235,855,244
26180,games\6\6_29.mp4,254,846,235,855,244,867,260
26181,games\6\6_29.mp4,255,855,244,867,260,865,255
26182,games\6\6_29.mp4,256,867,260,865,255,863,252
26183,games\6\6_29.mp4,257,865,255,863,252,860,251
26184,games\6\6_29.mp4,258,863,252,860,251,854,251
26185,games\6\6_29.mp4,259,860,251,854,251,854,251
26186,games\6\6_29.mp4,260,854,251,854,251,851,252
26187,games\6\6_29.mp4,261,854,251,851,252,851,251
26188,games\6\6_29.mp4,262,851,252,851,251,845,253
26189,games\6\6_29.mp4,263,851,251,845,253,844,257
26190,games\6\6_29.mp4,264,845,253,844,257,838,258
26191,games\6\6_29.mp4,265,844,257,838,258,835,265
26192,games\6\6_29.mp4,266,838,258,835,265,833,267
26193,games\6\6_29.mp4,267,835,265,833,267,829,275
26194,games\6\6_29.mp4,268,833,267,829,275,821,286
26195,games\6\6_29.mp4,269,829,275,821,286,821,293
26196,games\6\6_29.mp4,270,821,286,821,293,817,303
26197,games\6\6_29.mp4,271,821,293,817,303,811,316
26198,games\6\6_29.mp4,272,817,303,811,316,808,331
26199,games\6\6_29.mp4,273,811,316,808,331,798,357
26200,games\6\6_29.mp4,274,808,331,798,357,793,372
26201,games\6\6_29.mp4,275,798,357,793,372,795,337
26202,games\6\6_29.mp4,276,793,372,795,337,795,314
26203,games\6\6_29.mp4,277,795,337,795,314,795,291
26204,games\6\6_29.mp4,278,795,314,795,291,797,261
26205,games\6\6_29.mp4,279,795,291,797,261,800,240
26206,games\6\6_29.mp4,280,797,261,800,240,801,238
26207,games\6\6_29.mp4,281,800,240,801,238,802,215
26208,games\6\6_29.mp4,282,801,238,802,215,805,197
26209,games\6\6_29.mp4,283,802,215,805,197,805,176
26210,games\6\6_29.mp4,284,805,197,805,176,805,150
26211,games\6\6_29.mp4,285,805,176,805,150,808,137
26212,games\6\6_29.mp4,286,805,150,808,137,808,118
26213,games\6\6_29.mp4,287,808,137,808,118,810,101
26214,games\6\6_29.mp4,288,808,118,810,101,809,89
26215,games\6\6_29.mp4,289,810,101,809,89,811,74
26216,games\6\6_29.mp4,290,809,89,811,74,816,59
26217,games\6\6_29.mp4,291,811,74,816,59,818,39
26218,games\6\6_29.mp4,292,816,59,818,39,819,27
26219,games\6\6_29.mp4,293,818,39,819,27,818,20
26220,games\6\6_29.mp4,294,819,27,818,20,820,14
26221,games\6\6_29.mp4,295,818,20,820,14,822,7
26222,games\6\6_29.mp4,296,820,14,822,7,823,4
26223,games\6\6_29.mp4,297,822,7,823,4,819,5
26224,games\6\6_29.mp4,298,823,4,819,5,821,5
26225,games\6\6_29.mp4,299,819,5,821,5,821,9
26226,games\6\6_29.mp4,300,821,5,821,9,824,4
26227,games\6\6_29.mp4,301,821,9,824,4,826,5
26228,games\6\6_29.mp4,302,824,4,826,5,830,7
26229,games\6\6_29.mp4,303,826,5,830,7,830,8
26230,games\6\6_29.mp4,304,830,7,830,8,833,10
26231,games\6\6_29.mp4,305,830,8,833,10,831,15
26232,games\6\6_29.mp4,306,833,10,831,15,831,24
26233,games\6\6_29.mp4,307,831,15,831,24,833,28
26234,games\6\6_29.mp4,308,831,24,833,28,834,35
26235,games\6\6_29.mp4,309,833,28,834,35,836,43
26236,games\6\6_29.mp4,310,834,35,836,43,838,71
26237,games\6\6_29.mp4,311,836,43,838,71,840,83
26238,games\6\6_29.mp4,312,838,71,840,83,842,99
26239,games\6\6_29.mp4,313,840,83,842,99,844,118
26240,games\6\6_29.mp4,314,842,99,844,118,844,137
26241,games\6\6_29.mp4,315,844,118,844,137,846,154
26242,games\6\6_29.mp4,316,844,137,846,154,847,177
26243,games\6\6_29.mp4,317,846,154,847,177,848,197
26244,games\6\6_29.mp4,318,847,177,848,197,848,196
26245,games\6\6_29.mp4,319,848,197,848,196,848,221
26246,games\6\6_29.mp4,320,848,196,848,221,851,248
26247,games\6\6_29.mp4,321,848,221,851,248,855,268
26248,games\6\6_29.mp4,322,851,248,855,268,851,296
26249,games\6\6_29.mp4,323,855,268,851,296,856,325
26250,games\6\6_29.mp4,324,851,296,856,325,855,342
26251,games\6\6_29.mp4,325,856,325,855,342,851,321
26252,games\6\6_29.mp4,326,855,342,851,321,847,282
26253,games\6\6_29.mp4,327,851,321,847,282,838,246
26254,games\6\6_29.mp4,328,847,282,838,246,834,215
26255,games\6\6_29.mp4,329,838,246,834,215,820,152
26256,games\6\6_29.mp4,330,834,215,820,152,816,128
26257,games\6\6_29.mp4,331,820,152,816,128,808,101
26258,games\6\6_29.mp4,332,816,128,808,101,804,76
26259,games\6\6_29.mp4,333,808,101,804,76,795,53
26260,games\6\6_29.mp4,334,804,76,795,53,790,32
26261,games\6\6_29.mp4,335,795,53,790,32,786,11
26262,games\6\6_29.mp4,336,790,32,786,11,787,6
26263,games\6\6_29.mp4,337,786,11,787,6,782,7
26264,games\6\6_29.mp4,338,787,6,782,7,0,0
26265,games\6\6_29.mp4,339,782,7,0,0,0,0
26266,games\6\6_29.mp4,340,0,0,0,0,0,0
26267,games\6\6_29.mp4,341,0,0,0,0,0,0
26268,games\6\6_29.mp4,342,0,0,0,0,0,0
26269,games\6\6_29.mp4,343,0,0,0,0,0,0
26270,games\6\6_29.mp4,344,0,0,0,0,0,0
26271,games\6\6_29.mp4,345,0,0,0,0,0,0
26272,games\6\6_29.mp4,346,0,0,0,0,0,0
26273,games\6\6_29.mp4,347,0,0,0,0,0,0
26274,games\6\6_29.mp4,348,0,0,0,0,0,0
26275,games\6\6_29.mp4,349,0,0,0,0,0,0
26276,games\6\6_29.mp4,350,0,0,0,0,0,0
26277,games\6\6_29.mp4,351,0,0,0,0,0,0
26278,games\6\6_29.mp4,352,0,0,0,0,0,0
26279,games\6\6_29.mp4,353,0,0,0,0,0,0
26280,games\6\6_29.mp4,354,0,0,0,0,0,0
26281,games\6\6_29.mp4,355,0,0,0,0,0,0
26282,games\6\6_29.mp4,356,0,0,0,0,0,0
26283,games\6\6_29.mp4,357,0,0,0,0,0,0
26284,games\6\6_29.mp4,358,0,0,0,0,0,0
26285,games\6\6_29.mp4,359,0,0,0,0,0,0
26286,games\6\6_29.mp4,360,0,0,0,0,0,0
26287,games\6\6_29.mp4,361,0,0,0,0,0,0
26288,games\6\6_29.mp4,362,0,0,0,0,0,0
26289,games\6\6_29.mp4,363,0,0,0,0,0,0
26290,games\6\6_29.mp4,364,0,0,0,0,631,15
26291,games\6\6_29.mp4,365,0,0,631,15,624,39
26292,games\6\6_29.mp4,366,631,15,624,39,615,75
26293,games\6\6_29.mp4,367,624,39,615,75,609,100
26294,games\6\6_29.mp4,368,615,75,609,100,603,119
26295,games\6\6_29.mp4,369,609,100,603,119,600,142
26296,games\6\6_29.mp4,370,603,119,600,142,594,162
26297,games\6\6_29.mp4,371,600,142,594,162,588,189
26298,games\6\6_29.mp4,372,594,162,588,189,586,211
26299,games\6\6_29.mp4,373,588,189,586,211,581,228
26300,games\6\6_29.mp4,374,586,211,581,228,565,225
26301,games\6\6_29.mp4,375,581,228,565,225,565,228
26302,games\6\6_29.mp4,376,565,225,565,228,555,233
26303,games\6\6_29.mp4,377,565,228,555,233,545,236
26304,games\6\6_29.mp4,378,555,233,545,236,536,243
26305,games\6\6_29.mp4,379,545,236,536,243,529,246
26306,games\6\6_29.mp4,380,536,243,529,246,523,256
26307,games\6\6_29.mp4,381,529,246,523,256,519,261
26308,games\6\6_29.mp4,382,523,256,519,261,512,270
26309,games\6\6_29.mp4,383,519,261,512,270,506,280
26310,games\6\6_29.mp4,384,512,270,506,280,500,283
26311,games\6\6_29.mp4,385,506,280,500,283,490,303
26312,games\6\6_29.mp4,386,500,283,490,303,488,306
26313,games\6\6_29.mp4,387,490,303,488,306,488,318
26314,games\6\6_29.mp4,388,488,306,488,318,488,324
26315,games\6\6_29.mp4,389,488,318,488,324,487,332
26316,games\6\6_29.mp4,390,488,324,487,332,484,338
26317,games\6\6_29.mp4,391,487,332,484,338,483,347
26318,games\6\6_29.mp4,392,484,338,483,347,485,356
26319,games\6\6_29.mp4,393,483,347,485,356,484,366
26320,games\6\6_29.mp4,394,485,356,484,366,479,371
26321,games\6\6_29.mp4,395,484,366,479,371,480,372
26322,games\6\6_29.mp4,396,479,371,480,372,480,380
26323,games\6\6_29.mp4,397,480,372,480,380,479,390
26324,games\7\7_01.mp4,0,0,0,0,0,0,0
26325,games\7\7_01.mp4,1,0,0,0,0,0,0
26326,games\7\7_01.mp4,2,0,0,0,0,0,0
26327,games\7\7_01.mp4,3,0,0,0,0,0,0
26328,games\7\7_01.mp4,4,0,0,0,0,0,0
26329,games\7\7_01.mp4,5,0,0,0,0,0,0
26330,games\7\7_01.mp4,6,0,0,0,0,0,0
26331,games\7\7_01.mp4,7,0,0,0,0,947,564
26332,games\7\7_01.mp4,8,0,0,947,564,962,495
26333,games\7\7_01.mp4,9,947,564,962,495,965,424
26334,games\7\7_01.mp4,10,962,495,965,424,973,361
26335,games\7\7_01.mp4,11,965,424,973,361,976,304
26336,games\7\7_01.mp4,12,973,361,976,304,980,250
26337,games\7\7_01.mp4,13,976,304,980,250,990,200
26338,games\7\7_01.mp4,14,980,250,990,200,992,160
26339,games\7\7_01.mp4,15,990,200,992,160,1000,122
26340,games\7\7_01.mp4,16,992,160,1000,122,1006,93
26341,games\7\7_01.mp4,17,1000,122,1006,93,1015,60
26342,games\7\7_01.mp4,18,1006,93,1015,60,1015,36
26343,games\7\7_01.mp4,19,1015,60,1015,36,1023,18
26344,games\7\7_01.mp4,20,1015,36,1023,18,1035,6
26345,games\7\7_01.mp4,21,1023,18,1035,6,1047,3
26346,games\7\7_01.mp4,22,1035,6,1047,3,1056,5
26347,games\7\7_01.mp4,23,1047,3,1056,5,1061,3
26348,games\7\7_01.mp4,24,1056,5,1061,3,1063,6
26349,games\7\7_01.mp4,25,1061,3,1063,6,1063,12
26350,games\7\7_01.mp4,26,1063,6,1063,12,1063,16
26351,games\7\7_01.mp4,27,1063,12,1063,16,1061,28
26352,games\7\7_01.mp4,28,1063,16,1061,28,1054,46
26353,games\7\7_01.mp4,29,1061,28,1054,46,1052,57
26354,games\7\7_01.mp4,30,1054,46,1052,57,1050,73
26355,games\7\7_01.mp4,31,1052,57,1050,73,1031,45
26356,games\7\7_01.mp4,32,1050,73,1031,45,1011,38
26357,games\7\7_01.mp4,33,1031,45,1011,38,996,28
26358,games\7\7_01.mp4,34,1011,38,996,28,982,24
26359,games\7\7_01.mp4,35,996,28,982,24,971,25
26360,games\7\7_01.mp4,36,982,24,971,25,964,29
26361,games\7\7_01.mp4,37,971,25,964,29,955,32
26362,games\7\7_01.mp4,38,964,29,955,32,945,36
26363,games\7\7_01.mp4,39,955,32,945,36,938,41
26364,games\7\7_01.mp4,40,945,36,938,41,930,46
26365,games\7\7_01.mp4,41,938,41,930,46,923,53
26366,games\7\7_01.mp4,42,930,46,923,53,915,56
26367,games\7\7_01.mp4,43,923,53,915,56,911,63
26368,games\7\7_01.mp4,44,915,56,911,63,906,67
26369,games\7\7_01.mp4,45,911,63,906,67,901,72
26370,games\7\7_01.mp4,46,906,67,901,72,898,79
26371,games\7\7_01.mp4,47,901,72,898,79,893,88
26372,games\7\7_01.mp4,48,898,79,893,88,891,92
26373,games\7\7_01.mp4,49,893,88,891,92,888,100
26374,games\7\7_01.mp4,50,891,92,888,100,883,109
26375,games\7\7_01.mp4,51,888,100,883,109,880,116
26376,games\7\7_01.mp4,52,883,109,880,116,878,124
26377,games\7\7_01.mp4,53,880,116,878,124,873,132
26378,games\7\7_01.mp4,54,878,124,873,132,874,142
26379,games\7\7_01.mp4,55,873,132,874,142,869,151
26380,games\7\7_01.mp4,56,874,142,869,151,867,162
26381,games\7\7_01.mp4,57,869,151,867,162,865,167
26382,games\7\7_01.mp4,58,867,162,865,167,863,174
26383,games\7\7_01.mp4,59,865,167,863,174,862,184
26384,games\7\7_01.mp4,60,863,174,862,184,860,188
26385,games\7\7_01.mp4,61,862,184,860,188,858,199
26386,games\7\7_01.mp4,62,860,188,858,199,854,181
26387,games\7\7_01.mp4,63,858,199,854,181,852,164
26388,games\7\7_01.mp4,64,854,181,852,164,846,146
26389,games\7\7_01.mp4,65,852,164,846,146,841,129
26390,games\7\7_01.mp4,66,846,146,841,129,837,111
26391,games\7\7_01.mp4,67,841,129,837,111,831,97
26392,games\7\7_01.mp4,68,837,111,831,97,825,81
26393,games\7\7_01.mp4,69,831,97,825,81,822,67
26394,games\7\7_01.mp4,70,825,81,822,67,819,55
26395,games\7\7_01.mp4,71,822,67,819,55,811,42
26396,games\7\7_01.mp4,72,819,55,811,42,808,28
26397,games\7\7_01.mp4,73,811,42,808,28,802,17
26398,games\7\7_01.mp4,74,808,28,802,17,798,6
26399,games\7\7_01.mp4,75,802,17,798,6,0,0
26400,games\7\7_01.mp4,76,798,6,0,0,0,0
26401,games\7\7_01.mp4,77,0,0,0,0,0,0
26402,games\7\7_01.mp4,78,0,0,0,0,0,0
26403,games\7\7_01.mp4,79,0,0,0,0,0,0
26404,games\7\7_01.mp4,80,0,0,0,0,0,0
26405,games\7\7_01.mp4,81,0,0,0,0,0,0
26406,games\7\7_01.mp4,82,0,0,0,0,0,0
26407,games\7\7_01.mp4,83,0,0,0,0,0,0
26408,games\7\7_01.mp4,84,0,0,0,0,0,0
26409,games\7\7_01.mp4,85,0,0,0,0,0,0
26410,games\7\7_01.mp4,86,0,0,0,0,0,0
26411,games\7\7_01.mp4,87,0,0,0,0,0,0
26412,games\7\7_01.mp4,88,0,0,0,0,0,0
26413,games\7\7_01.mp4,89,0,0,0,0,0,0
26414,games\7\7_01.mp4,90,0,0,0,0,0,0
26415,games\7\7_01.mp4,91,0,0,0,0,0,0
26416,games\7\7_01.mp4,92,0,0,0,0,0,0
26417,games\7\7_01.mp4,93,0,0,0,0,0,0
26418,games\7\7_01.mp4,94,0,0,0,0,0,0
26419,games\7\7_01.mp4,95,0,0,0,0,0,0
26420,games\7\7_01.mp4,96,0,0,0,0,0,0
26421,games\7\7_01.mp4,97,0,0,0,0,0,0
26422,games\7\7_01.mp4,98,0,0,0,0,0,0
26423,games\7\7_01.mp4,99,0,0,0,0,0,0
26424,games\7\7_01.mp4,100,0,0,0,0,0,0
26425,games\7\7_01.mp4,101,0,0,0,0,0,0
26426,games\7\7_01.mp4,102,0,0,0,0,0,0
26427,games\7\7_01.mp4,103,0,0,0,0,0,0
26428,games\7\7_01.mp4,104,0,0,0,0,0,0
26429,games\7\7_01.mp4,105,0,0,0,0,0,0
26430,games\7\7_01.mp4,106,0,0,0,0,0,0
26431,games\7\7_01.mp4,107,0,0,0,0,0,0
26432,games\7\7_01.mp4,108,0,0,0,0,644,6
26433,games\7\7_01.mp4,109,0,0,644,6,642,17
26434,games\7\7_01.mp4,110,644,6,642,17,638,26
26435,games\7\7_01.mp4,111,642,17,638,26,633,39
26436,games\7\7_01.mp4,112,638,26,633,39,631,50
26437,games\7\7_01.mp4,113,633,39,631,50,626,61
26438,games\7\7_01.mp4,114,631,50,626,61,623,74
26439,games\7\7_01.mp4,115,626,61,623,74,619,87
26440,games\7\7_01.mp4,116,623,74,619,87,615,100
26441,games\7\7_01.mp4,117,619,87,615,100,612,112
26442,games\7\7_01.mp4,118,615,100,612,112,607,128
26443,games\7\7_01.mp4,119,612,112,607,128,604,140
26444,games\7\7_01.mp4,120,607,128,604,140,605,153
26445,games\7\7_01.mp4,121,604,140,605,153,600,170
26446,games\7\7_01.mp4,122,605,153,600,170,597,185
26447,games\7\7_01.mp4,123,600,170,597,185,594,199
26448,games\7\7_01.mp4,124,597,185,594,199,591,216
26449,games\7\7_02.mp4,0,0,0,0,0,0,0
26450,games\7\7_02.mp4,1,0,0,0,0,0,0
26451,games\7\7_02.mp4,2,0,0,0,0,0,0
26452,games\7\7_02.mp4,3,0,0,0,0,0,0
26453,games\7\7_02.mp4,4,0,0,0,0,0,0
26454,games\7\7_02.mp4,5,0,0,0,0,0,0
26455,games\7\7_02.mp4,6,0,0,0,0,0,0
26456,games\7\7_02.mp4,7,0,0,0,0,0,0
26457,games\7\7_02.mp4,8,0,0,0,0,0,0
26458,games\7\7_02.mp4,9,0,0,0,0,0,0
26459,games\7\7_02.mp4,10,0,0,0,0,0,0
26460,games\7\7_02.mp4,11,0,0,0,0,0,0
26461,games\7\7_02.mp4,12,0,0,0,0,0,0
26462,games\7\7_02.mp4,13,0,0,0,0,940,516
26463,games\7\7_02.mp4,14,0,0,940,516,949,444
26464,games\7\7_02.mp4,15,940,516,949,444,950,375
26465,games\7\7_02.mp4,16,949,444,950,375,960,315
26466,games\7\7_02.mp4,17,950,375,960,315,964,256
26467,games\7\7_02.mp4,18,960,315,964,256,970,204
26468,games\7\7_02.mp4,19,964,256,970,204,980,160
26469,games\7\7_02.mp4,20,970,204,980,160,983,114
26470,games\7\7_02.mp4,21,980,160,983,114,987,78
26471,games\7\7_02.mp4,22,983,114,987,78,993,44
26472,games\7\7_02.mp4,23,987,78,993,44,999,15
26473,games\7\7_02.mp4,24,993,44,999,15,1006,3
26474,games\7\7_02.mp4,25,999,15,1006,3,1006,5
26475,games\7\7_02.mp4,26,1006,3,1006,5,1005,9
26476,games\7\7_02.mp4,27,1006,5,1005,9,0,0
26477,games\7\7_02.mp4,28,1005,9,0,0,0,0
26478,games\7\7_02.mp4,29,0,0,0,0,0,0
26479,games\7\7_02.mp4,30,0,0,0,0,0,0
26480,games\7\7_02.mp4,31,0,0,0,0,0,0
26481,games\7\7_02.mp4,32,0,0,0,0,0,0
26482,games\7\7_02.mp4,33,0,0,0,0,0,0
26483,games\7\7_02.mp4,34,0,0,0,0,0,0
26484,games\7\7_02.mp4,35,0,0,0,0,0,0
26485,games\7\7_02.mp4,36,0,0,0,0,1029,12
26486,games\7\7_02.mp4,37,0,0,1029,12,1029,25
26487,games\7\7_02.mp4,38,1029,12,1029,25,1017,36
26488,games\7\7_02.mp4,39,1029,25,1017,36,1010,43
26489,games\7\7_02.mp4,40,1017,36,1010,43,988,41
26490,games\7\7_02.mp4,41,1010,43,988,41,975,42
26491,games\7\7_02.mp4,42,988,41,975,42,964,50
26492,games\7\7_02.mp4,43,975,42,964,50,953,55
26493,games\7\7_02.mp4,44,964,50,953,55,946,62
26494,games\7\7_02.mp4,45,953,55,946,62,937,72
26495,games\7\7_02.mp4,46,946,62,937,72,930,77
26496,games\7\7_02.mp4,47,937,72,930,77,926,89
26497,games\7\7_02.mp4,48,930,77,926,89,920,98
26498,games\7\7_02.mp4,49,926,89,920,98,914,108
26499,games\7\7_02.mp4,50,920,98,914,108,908,118
26500,games\7\7_02.mp4,51,914,108,908,118,903,123
26501,games\7\7_02.mp4,52,908,118,903,123,898,132
26502,games\7\7_02.mp4,53,903,123,898,132,891,144
26503,games\7\7_02.mp4,54,898,132,891,144,887,147
26504,games\7\7_02.mp4,55,891,144,887,147,885,156
26505,games\7\7_02.mp4,56,887,147,885,156,881,163
26506,games\7\7_02.mp4,57,885,156,881,163,883,177
26507,games\7\7_02.mp4,58,881,163,883,177,879,185
26508,games\7\7_02.mp4,59,883,177,879,185,878,196
26509,games\7\7_02.mp4,60,879,185,878,196,873,202
26510,games\7\7_02.mp4,61,878,196,873,202,872,206
26511,games\7\7_02.mp4,62,873,202,872,206,870,208
26512,games\7\7_02.mp4,63,872,206,870,208,866,212
26513,games\7\7_02.mp4,64,870,208,866,212,862,215
26514,games\7\7_02.mp4,65,866,212,862,215,857,226
26515,games\7\7_02.mp4,66,862,215,857,226,857,229
26516,games\7\7_02.mp4,67,857,226,857,229,850,239
26517,games\7\7_02.mp4,68,857,229,850,239,848,247
26518,games\7\7_02.mp4,69,850,239,848,247,845,257
26519,games\7\7_02.mp4,70,848,247,845,257,843,266
26520,games\7\7_02.mp4,71,845,257,843,266,847,272
26521,games\7\7_02.mp4,72,843,266,847,272,854,280
26522,games\7\7_02.mp4,73,847,272,854,280,861,281
26523,games\7\7_02.mp4,74,854,280,861,281,869,285
26524,games\7\7_02.mp4,75,861,281,869,285,879,288
26525,games\7\7_02.mp4,76,869,285,879,288,888,297
26526,games\7\7_02.mp4,77,879,288,888,297,895,304
26527,games\7\7_02.mp4,78,888,297,895,304,901,304
26528,games\7\7_02.mp4,79,895,304,901,304,0,0
26529,games\7\7_02.mp4,80,901,304,0,0,914,324
